genre,preview_url,preview_track,color,top,left,font_size,run_date
alternative metal,https://p.scdn.co/mp3-preview/5efe16cd96fbb2c320332c1ba8f120909db22d21,"e.g. Drowning Pool ""Bodies""","rgb(212, 95, 42)",6294px,329px,120%,20230411
soft rock,https://p.scdn.co/mp3-preview/0c2f81d7582232eac12276cc093f67583b9a81d7,"e.g. Chicago ""If You Leave Me Now""","rgb(147, 130, 14)",10661px,629px,120%,20230411
contemporary country,https://p.scdn.co/mp3-preview/d12347cf047339898a81418f2baad385d61dbfd1,"e.g. Scotty McCreery ""It Matters To Her""","rgb(166, 136, 1)",6331px,552px,120%,20230411
pop rock,https://p.scdn.co/mp3-preview/30e2a899a94a089d5c341b782b00aa802fd87610,"e.g. The Goo Goo Dolls ""Iris""","rgb(170, 128, 17)",7330px,494px,120%,20230411
k-pop,https://p.scdn.co/mp3-preview/b6ab4149f2a5908feac31141aeb806fc1de3a6c1,"e.g. SHINee ""Replay""","rgb(180, 133, 22)",5691px,773px,119%,20230411
album rock,https://p.scdn.co/mp3-preview/4e8704349932ecb754e3c03cdf3b1563309627a0,"e.g. Boston ""More Than a Feeling""","rgb(173, 113, 28)",11229px,471px,119%,20230411
canadian pop,https://p.scdn.co/mp3-preview/c9ded404e2c456ffc9f9ae28430e25cadaf827e6,"e.g. Danny Fernandes ""Hit Me Up""","rgb(151, 138, 5)",9054px,644px,119%,20230411
filmi,https://p.scdn.co/mp3-preview/7b8a959f5834cc7c483751f1a410417357044084,"e.g. Roop Kumar Rathod ""Tujh Mein Rab Dikhta Hai""","rgb(138, 135, 25)",14686px,782px,119%,20230411
desi pop,https://p.scdn.co/mp3-preview/08adf04785f734161de2a392f8bd1d09151105e5,"e.g. Guru Randhawa ""Moon Rise""","rgb(146, 133, 20)",13237px,768px,118%,20230411
southern hip hop,https://p.scdn.co/mp3-preview/5c9b15768e0dd656629cc4c5887f1a983e5da599,"e.g. Young Money ""Trophies""","rgb(169, 134, 3)",5474px,1068px,118%,20230411
country,https://p.scdn.co/mp3-preview/e82f5eef20dcf783c73db6ada4a8be86bdb0d54a,"e.g. Randy Travis ""Forever and Ever, Amen""","rgb(134, 139, 9)",11393px,687px,118%,20230411
indie pop,https://p.scdn.co/mp3-preview/bb8b1e9c07ebd0a16e34ff2a0d83dfdf088d85d5,"e.g. Lucy Dacus ""Night Shift""","rgb(137, 141, 32)",10387px,584px,117%,20230411
corrido,https://p.scdn.co/mp3-preview/6e9e7daf6b782e5a5ba52c85370312393d1512ba,"e.g. Los Nuevos Ilegales ""Yo Fui El Elegante""","rgb(164, 139, 1)",13051px,1068px,117%,20230411
hard rock,https://p.scdn.co/mp3-preview/2a0faa69cc2b5a8b4ce4bdae3fe2fe7ba603330a,"e.g. Alice Cooper ""Poison""","rgb(197, 98, 33)",9482px,354px,117%,20230411
sad sierreno,https://p.scdn.co/mp3-preview/737e02df2101ae364cdc908c68f50bc56ebdd633,"e.g. Esteban Gabriel ""Piel de Seda""","rgb(154, 145, 1)",12319px,1006px,117%,20230411
electro house,https://p.scdn.co/mp3-preview/105556269db8065f39f5d17b348475f8bb19051b,"e.g. Laidback Luke ""Whistle (feat. Bertie Scott)""","rgb(206, 125, 78)",2175px,866px,117%,20230411
nu metal,https://p.scdn.co/mp3-preview/902dacc92715211e588270b1f4e62fd3681e218e,"e.g. Mudvayne ""Happy?""","rgb(217, 92, 38)",5532px,333px,117%,20230411
melodic rap,https://p.scdn.co/mp3-preview/e6c2b621372ac1abe59137a732f7736c933e7f88,"e.g. Lil Gnar ""Sticky Rice (feat. Germ)""","rgb(150, 156, 2)",4523px,1077px,117%,20230411
latin hip hop,https://p.scdn.co/mp3-preview/ddc2230ae8946ec1e1e4a7b69a9e65bab76c9869,"e.g. Tego Calderón ""Pa' Que Retozen""","rgb(190, 134, 4)",3503px,1145px,117%,20230411
modern bollywood,https://p.scdn.co/mp3-preview/5c8c5231969e5d6952f54347aa00a6569a82d4b9,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 132, 11)",11458px,754px,117%,20230411
electropop,https://p.scdn.co/mp3-preview/90625d0d1f3f63edce0891d6e7344a98bbe64680,"e.g. Allie X ""Devil I Know""","rgb(167, 139, 34)",4379px,784px,117%,20230411
urban contemporary,https://p.scdn.co/mp3-preview/cd1ac5679afd98761b09dd8b9c89c67f812d6b54,"e.g. Faith Evans ""Love Like This""","rgb(157, 134, 7)",5507px,927px,117%,20230411
uk pop,https://p.scdn.co/mp3-preview/0260c33a9f31bd4d2422b870371f7fda6312f2af,"e.g. Ella Henderson ""Ghost""","rgb(152, 144, 5)",8165px,764px,117%,20230411
alternative rock,https://p.scdn.co/mp3-preview/eb78b7ca6bf55be4ca94d0c0d577257aa7c106a2,"e.g. Pavement ""Harness Your Hopes - B-side""","rgb(180, 112, 52)",9928px,411px,117%,20230411
rock en espanol,https://p.scdn.co/mp3-preview/c52ca102bffb9a31560a24a4af79cc3ae9add660,"e.g. Los Enanitos Verdes ""Lamento Boliviano""","rgb(176, 128, 14)",6695px,701px,116%,20230411
tropical,https://p.scdn.co/mp3-preview/08c0ea73bb9cd6adf22b1395ff6db2772002bbb9,"e.g. Tito Nieves ""Fabricando Fantasías - Salsa Version""","rgb(167, 139, 8)",12516px,1049px,116%,20230411
gangster rap,https://p.scdn.co/mp3-preview/e5dbb1d53ea7efae1ffb6e30805ba1e00fe79a87,"e.g. Makaveli ""Hail Mary""","rgb(171, 127, 5)",5624px,1113px,116%,20230411
art pop,https://p.scdn.co/mp3-preview/ed84c9c1eea87197df5983afb695a782a6840035,"e.g. Perfume Genius ""Slip Away""","rgb(137, 140, 69)",9744px,557px,116%,20230411
ranchera,https://p.scdn.co/mp3-preview/c854bfb4703a1edc834234811c4d89119b6ae116,"e.g. Lucha Villa ""No Discutamos""","rgb(125, 148, 9)",13278px,877px,116%,20230411
neo mellow,https://p.scdn.co/mp3-preview/0952568e496914bb61383588ac417ec70abefc1d,"e.g. Jason Mraz ""I'm Yours""","rgb(142, 143, 8)",10003px,571px,115%,20230411
reggaeton colombiano,https://p.scdn.co/mp3-preview/912e9843d0d1eff6e1bc4f91bc1a5e9104947bc3,"e.g. Andy Rivera ""No Pinto Pajaritos""","rgb(185, 146, 1)",3452px,1154px,115%,20230411
alt z,https://p.scdn.co/mp3-preview/99e6cbecf7c0ddaef9dac1bb121d21501a7276da,"e.g. Charlotte Lawrence ""Joke's On You""","rgb(141, 148, 4)",8292px,811px,115%,20230411
atl hip hop,https://p.scdn.co/mp3-preview/1182f7efd7cb47978319521315b7322ef1521ce7,"e.g. Young Dro ""Shoulder Lean (feat. T.I.)""","rgb(162, 142, 4)",4182px,1062px,115%,20230411
country road,https://p.scdn.co/mp3-preview/63867b119633ebf0164c0790a426c8bb3a6a006d,"e.g. Randy Houser ""Note to Self""","rgb(164, 136, 2)",6371px,574px,115%,20230411
colombian pop,https://p.scdn.co/mp3-preview/3d58d8f334f00076f948ca2632a8bfbad12af9c3,"e.g. Andrés Cepeda ""Magia (feat. Sebastián Yatra)""","rgb(180, 141, 1)",4404px,1002px,115%,20230411
arrocha,https://p.scdn.co/mp3-preview/5140593a457233b0949e91606b598d39eac860e5,"e.g. Jonas Esticado ""Beijo Bêbado""","rgb(188, 141, 0)",8634px,966px,114%,20230411
sierreno,https://p.scdn.co/mp3-preview/fbe949b343eb143c21e7586cc5dc9844c20fcf58,"e.g. Abraham Vazquez ""Uno mas Uno Igual a Zero""","rgb(153, 145, 0)",13278px,1027px,114%,20230411
adult standards,https://p.scdn.co/mp3-preview/ab71015cd8957e29f04aadf38fb40741c8e2b711,"e.g. Bobby Darin ""Beyond the Sea""","rgb(87, 142, 37)",17641px,717px,114%,20230411
latin alternative,https://p.scdn.co/mp3-preview/5e0e12557ef86dee3ef4f36b7689fcfddef5a25e,"e.g. Fobia ""El Microbito""","rgb(176, 128, 17)",6228px,771px,114%,20230411
new wave pop,https://p.scdn.co/mp3-preview/14bab659cdd73644ed4dbe48409c370fd1b587a9,"e.g. Belinda Carlisle ""Heaven Is A Place On Earth - Promo 7"" Edit""","rgb(166, 126, 21)",6140px,690px,114%,20230411
norteno,https://p.scdn.co/mp3-preview/49b1690427a8e4d84d55941e2720c7bf437afd4f,"e.g. Los Traileros Del Norte ""Abeja Reína""","rgb(151, 141, 3)",13178px,1069px,114%,20230411
french hip hop,https://p.scdn.co/mp3-preview/09d5d2efe36fe94770e653097326b9d415660c71,"e.g. Rim'K ""Metaverse""","rgb(173, 136, 5)",10524px,1069px,114%,20230411
folk rock,https://p.scdn.co/mp3-preview/53ab746c37c717c20f793598064b7f720877b646,"e.g. Buffalo Springfield ""For What It's Worth""","rgb(126, 135, 18)",14192px,684px,114%,20230411
latin rock,https://p.scdn.co/mp3-preview/a5c1c6d54c02805228618fb5cf7496b6475086c9,"e.g. Los Fabulosos Cadillacs ""Vasos Vacíos - Remasterizado 2008""","rgb(175, 124, 25)",6504px,641px,114%,20230411
art rock,https://p.scdn.co/mp3-preview/c82f78cdb980913052039da865227c934160df33,"e.g. Yes ""Owner of a Lonely Heart""","rgb(152, 123, 54)",11725px,518px,114%,20230411
german hip hop,https://p.scdn.co/mp3-preview/84fe973d16a4b39b9b0fb9de367169f89406a1c1,"e.g. PA Sports ""Bist du da""","rgb(164, 141, 17)",9893px,1060px,114%,20230411
house,https://p.scdn.co/mp3-preview/81e1063337ea616b86a2b74f559af056f0c36fd5,"e.g. MK ""Rhyme Dust""","rgb(205, 126, 102)",1387px,1095px,114%,20230411
corridos tumbados,https://p.scdn.co/mp3-preview/5516dc1ed5c5e3f0441ebd352805dc19aab478da,"e.g. Los Hijos De Garcia ""18 Libras""","rgb(161, 142, 1)",13103px,1027px,114%,20230411
mexican pop,https://p.scdn.co/mp3-preview/f581df64cddeb306e234477565de888c146b516b,"e.g. Paty Cantú ""Afortunadamente No Eres Tu""","rgb(177, 136, 4)",5276px,793px,114%,20230411
pop urbaine,https://p.scdn.co/mp3-preview/5b105e3b6b584ae870c496a7254af78b2e4a1995,"e.g. Gradur ""Ne reviens pas""","rgb(171, 142, 3)",9350px,1079px,113%,20230411
j-pop,https://p.scdn.co/mp3-preview/08a7647529f88d368b37f5fe13e5913f0d118bd1,"e.g. GReeeeN ""キセキ""","rgb(187, 123, 21)",5114px,530px,113%,20230411
country rock,https://p.scdn.co/mp3-preview/5646b7a32792d3033b8c51a627662bfedf62338d,"e.g. Nitty Gritty Dirt Band ""Fishin' in the Dark""","rgb(133, 133, 19)",12911px,707px,113%,20230411
underground hip hop,https://p.scdn.co/mp3-preview/7d078241996955770586cca4c131a0f40558473d,"e.g. Robb Bank$ ""It's Lifted""","rgb(160, 138, 17)",9364px,962px,113%,20230411
sertanejo universitario,https://p.scdn.co/mp3-preview/d6e26c9e94485b5ee0ebd3e7221ccf692c556280,"e.g. Guilherme & Santiago ""Se Ele Soubesse - Ao Vivo Em Goiânia / 2022""","rgb(177, 134, 1)",9651px,835px,113%,20230411
soul,https://p.scdn.co/mp3-preview/2715d996ea639659d0a8f5c64b98f32315b91487,"e.g. The Staple Singers ""I'll Take You There""","rgb(114, 132, 18)",15165px,839px,113%,20230411
europop,https://p.scdn.co/mp3-preview/b1b05ce2da3bc9fa2d46ffecdbb038fd9ef0f3dd,"e.g. Aqua ""Barbie Girl""","rgb(184, 128, 21)",3794px,768px,113%,20230411
metal,https://p.scdn.co/mp3-preview/2cb1d059304223a0ad3603e7f7d60dcfc6de3e7f,"e.g. Judas Priest ""Breaking the Law""","rgb(217, 81, 56)",8252px,234px,113%,20230411
canadian contemporary r&b,https://p.scdn.co/mp3-preview/5f2b6bdfef946a9828c2e08a1cc917ce3ce8aad3,"e.g. K. Forest ""Potent""","rgb(132, 151, 27)",9805px,802px,113%,20230411
funk carioca,https://p.scdn.co/mp3-preview/322750c331cc27524db597a7a306c4542d412a61,"e.g. ZAAC ""Mais Uma""","rgb(179, 134, 4)",6929px,1186px,112%,20230411
latin arena pop,https://p.scdn.co/mp3-preview/2ffd146aa3e8f2af2d83fa6fb1661921a508179a,"e.g. Sandoval ""A quien tú decidiste amar""","rgb(175, 136, 3)",6202px,684px,112%,20230411
k-pop boy group,https://p.scdn.co/mp3-preview/8d330aa14dd3a7e4541c6a10c0391835e3b95d3f,"e.g. UP10TION ""What If Love""","rgb(199, 123, 16)",3927px,735px,112%,20230411
indie rock,https://p.scdn.co/mp3-preview/f9630de79a5edc59b26238f75726ae184e169627,"e.g. Spoon ""The Underdog""","rgb(163, 126, 60)",10189px,460px,112%,20230411
chicago rap,https://p.scdn.co/mp3-preview/8b4df6eb62f625a66273c766fae7462508e8df5c,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 140, 8)",6352px,1010px,112%,20230411
post-grunge,https://p.scdn.co/mp3-preview/e84ad771658af4923f3f112e666d50af47feb4ae,"e.g. Fuel ""Shimmer""","rgb(204, 112, 13)",4675px,318px,112%,20230411
neo soul,https://p.scdn.co/mp3-preview/426cd317745626f2b0f3acd09f32bc986363084e,"e.g. Angie Stone ""Wish I Didn't Miss You""","rgb(148, 136, 12)",7203px,889px,112%,20230411
hip pop,https://p.scdn.co/mp3-preview/d90599da1f405fc0372874334c9121811d7de9c4,"e.g. Mýa ""Case Of The Ex (Whatcha Gonna Do)""","rgb(165, 132, 6)",5236px,1012px,112%,20230411
sertanejo pop,https://p.scdn.co/mp3-preview/d784c65283696ab6e3ef4eebeeff8a1f8e6a2351,"e.g. Gustavo Moura & Rafael ""Cara de Golpe""","rgb(189, 135, 1)",8534px,843px,112%,20230411
sertanejo,https://p.scdn.co/mp3-preview/4e75196b572d1a65f3edc51e4ff7403766db539d,"e.g. Matogrosso & Mathias ""Tentei Te Esquecer - Ao Vivo""","rgb(171, 136, 1)",9880px,839px,112%,20230411
reggaeton flow,https://p.scdn.co/mp3-preview/eeeec701e3156ea86afc34cd912ae01a09f01fe5,"e.g. Sammy & Falsetto ""Yo Sé Que Tú Quieres""","rgb(187, 143, 6)",3741px,1179px,112%,20230411
modern alternative rock,https://p.scdn.co/mp3-preview/30f8e1d29d8498a7aed0293ad6a54e434b46fdaf,"e.g. Des Rocs ""Used to the Darkness""","rgb(191, 117, 19)",5433px,417px,112%,20230411
new wave,https://p.scdn.co/mp3-preview/37e6049e5c604a5a0b0c0c5ef68208f72e0fed38,"e.g. The Human League ""Don't You Want Me""","rgb(183, 116, 39)",4871px,607px,112%,20230411
canadian hip hop,https://p.scdn.co/mp3-preview/e85a56ed4407d9113362d2df746918214a278c2e,"e.g. Lil Berete ""100 Bricks""","rgb(156, 144, 6)",8441px,1038px,112%,20230411
k-pop girl group,https://p.scdn.co/mp3-preview/2b2afb82b5e6c8d698ab6957a8db3630ea2cc14b,"e.g. Dalshabet ""Joker""","rgb(203, 129, 22)",2925px,889px,112%,20230411
rap metal,https://p.scdn.co/mp3-preview/68e78220dd2b8d02d1677fad823b30abd27a9b53,"e.g. Coal Chamber ""Loco""","rgb(217, 93, 25)",5493px,444px,112%,20230411
indonesian pop,https://p.scdn.co/mp3-preview/4d8ec580c44d5e66fd759a4916fa2e1f3a0f2d86,"e.g. Yovie Widianto ""Menyesal""","rgb(146, 142, 14)",9141px,581px,112%,20230411
conscious hip hop,https://p.scdn.co/mp3-preview/16cdbc9f2e6dafb1d98df883971b5473d9d50eb6,"e.g. Brother Ali ""Forest Whitiker""","rgb(176, 120, 12)",10031px,1042px,111%,20230411
stomp and holler,https://p.scdn.co/mp3-preview/91913c54e76ab68663419c0710d9fba7e2e9c82e,"e.g. The Head And The Heart ""Rivers and Roads""","rgb(131, 143, 31)",12663px,541px,111%,20230411
banda,https://p.scdn.co/mp3-preview/f252a4fcb17bfe979b6f0b8b5a06713fa8201b91,"e.g. Chuy Lizarraga y Su Banda Tierra Sinaloense ""Partido En Dos""","rgb(147, 141, 11)",10995px,989px,111%,20230411
toronto rap,https://p.scdn.co/mp3-preview/61ebaf8d740c0a85f3006529301ad242a4b918ef,"e.g. 6ixbuzz ""No Bacardi""","rgb(153, 148, 4)",6732px,1060px,111%,20230411
urbano mexicano,https://p.scdn.co/mp3-preview/7e92251cfd55122896ed3a53ed41cced5d1426c9,"e.g. DAAZ ""MOTEL CALIFORNIA""","rgb(163, 145, 8)",6265px,1062px,111%,20230411
spanish pop,https://p.scdn.co/mp3-preview/1d0ee503661fd53e95d34607a23f447a44080d8d,"e.g. Conchita ""El Viaje""","rgb(174, 132, 5)",7653px,725px,111%,20230411
italian hip hop,https://p.scdn.co/mp3-preview/3c70c039e499c75bcd6f028ce8a5ccc960a264fe,"e.g. TY1 ""STANOTTE (feat. Coez, Massimo Pericolo)""","rgb(180, 134, 8)",7475px,968px,111%,20230411
pop punk,https://p.scdn.co/mp3-preview/a1afebf0671d957bc8c15e860d05728543638a53,"e.g. State Champs ""Stitches""","rgb(208, 106, 8)",4662px,349px,111%,20230411
indie folk,https://p.scdn.co/mp3-preview/cf3fd6bac587a0cffe04816e8170cbbf277a32f0,"e.g. River Whyless ""Motel 6""","rgb(104, 152, 32)",14117px,574px,111%,20230411
blues rock,https://p.scdn.co/mp3-preview/655b73ac73b40131a594c407d41955ca22f9a745,"e.g. Free ""All Right Now""","rgb(151, 119, 34)",13989px,742px,111%,20230411
east coast hip hop,https://p.scdn.co/mp3-preview/386db4ce6c6be300bbdcb10704fb17f1bb679863,"e.g. Jeru The Damaja ""Me Or The Papes""","rgb(180, 113, 14)",8402px,1111px,111%,20230411
funk,https://p.scdn.co/mp3-preview/6e1a26ca1fb68c77ce576153e1992438df8cfc5a,"e.g. The Brothers Johnson ""Strawberry Letter 23""","rgb(148, 124, 32)",10970px,891px,111%,20230411
trap argentino,https://p.scdn.co/mp3-preview/83e28467673def81b5532925eed615b4da55c30f,"e.g. Neo Pistea ""Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix""","rgb(154, 151, 7)",6606px,1099px,111%,20230411
singer-songwriter,https://p.scdn.co/mp3-preview/77cf1e4d997ce99403198038b03cc9350d03efc8,"e.g. Tim Hardin ""How Can We Hang On To A Dream""","rgb(104, 145, 17)",14991px,715px,111%,20230411
new romantic,https://p.scdn.co/mp3-preview/af3bb246bafc1d1e3fa4a1a6915b49b2c3e19e3d,"e.g. Heaven 17 ""Temptation - 12"" Version / Remastered 2016""","rgb(180, 120, 36)",4207px,696px,111%,20230411
viral pop,https://p.scdn.co/mp3-preview/963bb61c9806ccc7e70fce4ab342c56e9c377f01,"e.g. Tyler Ward ""Shallow - Acoustic""","rgb(120, 153, 6)",11675px,745px,111%,20230411
bedroom pop,https://p.scdn.co/mp3-preview/45a9e95ff784263b7397cb38b93b27b3e20c0e5f,"e.g. TEMPOREX ""Numbers""","rgb(127, 148, 39)",9290px,717px,111%,20230411
francoton,https://p.scdn.co/mp3-preview/b66560dc13ee8658592301cbb6827aa9f16df21c,"e.g. RIDSA ""Nous Deux""","rgb(176, 134, 5)",7796px,881px,110%,20230411
indie poptimism,https://p.scdn.co/mp3-preview/4badb0e24ef25b462c689171f86ae263e92ed5a2,"e.g. VÉRITÉ ""Somebody Else""","rgb(168, 139, 17)",4746px,641px,110%,20230411
slap house,https://p.scdn.co/mp3-preview/fa3080d608f400605f8607f0da0eaa32a1de2117,"e.g. Yves V ""Don't Hurt Me (What Is Love)""","rgb(203, 130, 55)",2260px,870px,110%,20230411
west coast rap,https://p.scdn.co/mp3-preview/a7de34356ccce53cc289ca0f789fdd9f05b64740,"e.g. Mack 10 ""Nothin' But The Cavi Hit""","rgb(173, 122, 7)",5227px,1160px,110%,20230411
quiet storm,https://p.scdn.co/mp3-preview/184d7bc77159a53bffe1930a0179ae9138c78ef9,"e.g. The Emotions ""Best of My Love""","rgb(146, 126, 15)",10262px,835px,110%,20230411
alternative hip hop,https://p.scdn.co/mp3-preview/39fff0a2956734306aec155594bba375aad62302,"e.g. Black Star ""Definition""","rgb(176, 118, 33)",10485px,1010px,110%,20230411
alternative r&b,https://p.scdn.co/mp3-preview/de4ce8beb5ae08e8fbaffb7775c27c05d3086729,"e.g. Mereba ""Sandstorm (feat. JID)""","rgb(144, 141, 24)",9100px,960px,110%,20230411
dark trap,https://p.scdn.co/mp3-preview/654b151fb3c0c74e3805cabede80dd45f4d3ffdb,"e.g. Kamiyada+ ""ProductOfDrugs (Prod. The Virus and Antidote)""","rgb(164, 142, 22)",4238px,979px,110%,20230411
emo rap,https://p.scdn.co/mp3-preview/b155b46ec99a25abc68d8ca189772812dc613216,"e.g. yung van ""I Waited on You, You Never Came""","rgb(146, 150, 18)",6077px,820px,110%,20230411
hoerspiel,https://p.scdn.co/mp3-preview/414971446b832d5c6b68e93dea3a22d3bbd0625c,"e.g. Michael Ende ""Momo - Teil 01""","rgb(96, 101, 0)",15482px,1315px,110%,20230411
psychedelic rock,https://p.scdn.co/mp3-preview/05f447c40e70104836b5bc626e6ac8e838b22145,"e.g. Love ""Everybody’s Gotta Live""","rgb(139, 119, 32)",13397px,732px,110%,20230411
indie soul,https://p.scdn.co/mp3-preview/9a55dcce4df6c5d4f6cc0c598254bbfee0fee136,"e.g. Two Another ""Keeping Me Under""","rgb(145, 142, 75)",7004px,960px,110%,20230411
progressive house,https://p.scdn.co/mp3-preview/ffc856d161f635114f329c7ad4862161a303769c,"e.g. Estiva ""Hero""","rgb(207, 126, 114)",1948px,735px,110%,20230411
miami hip hop,https://p.scdn.co/mp3-preview/6048a01d19b29cf864db0c8b5d53178ad792e689,"e.g. Ball Greezy ""Nice & Slow (feat. Lil Dred)""","rgb(174, 134, 6)",4143px,1069px,110%,20230411
boy band,https://p.scdn.co/mp3-preview/fbceacf8250390bbab391f16694dbc85a63dbcd3,"e.g. Five ""Keep On Movin'""","rgb(172, 131, 3)",3531px,720px,110%,20230411
disco,https://p.scdn.co/mp3-preview/c8e62c272be0fd81117f2059aaa6b5eaaa1e5b73,"e.g. Sister Sledge ""We Are Family - 1995 Remaster""","rgb(160, 122, 22)",8201px,877px,110%,20230411
uk dance,https://p.scdn.co/mp3-preview/d156060faa3d61d5fa3ea817f7ebc4008a954549,"e.g. Nathan Dawe ""21 Reasons (feat. Ella Henderson)""","rgb(201, 131, 51)",2147px,962px,110%,20230411
puerto rican pop,https://p.scdn.co/mp3-preview/fb31bfbc0231fb39619ead7cbdc87b5a84947302,"e.g. Ednita Nazario ""A Que No Le Cuentas""","rgb(179, 136, 5)",6214px,929px,110%,20230411
electronica,https://p.scdn.co/mp3-preview/723823fc69400fdf4dd0ada971633170961b668e,"e.g. Caribou ""Can't Do Without You""","rgb(158, 139, 129)",4181px,864px,110%,20230411
desi hip hop,https://p.scdn.co/mp3-preview/0a060a28cbb86d142b8cbf92201ba4e766ac7027,"e.g. Ikka ""WOH""","rgb(182, 132, 12)",7168px,1023px,110%,20230411
ccm,https://p.scdn.co/mp3-preview/68fdd2da7c8277320984e9397a7810dbebe5c23c,"e.g. Brandon Heath ""See Me Through It""","rgb(156, 139, 13)",7035px,358px,110%,20230411
